ann_id,image_id,filename,label,category_id,condition,ground_truth,prediction,confidence,response,explanation
344,17,017.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows a distinct, dark, elongated cluster of condensed chromosomes lacking a nuclear membrane, which is characteristic of the metaphase or anaphase stage of mitosis.","The cell at the center shows a distinct, dark, elongated cluster of condensed chromosomes lacking a nuclear membrane, which is characteristic of the metaphase or anaphase stage of mitosis."
344,17,017.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark, bar-like chromosomal material typical of a mitotic figure in metaphase, with no visible nuclear membrane.","The cell clearly exhibits condensed, dark, bar-like chromosomal material typical of a mitotic figure in metaphase, with no visible nuclear membrane."
344,17,017.tiff,mitotic,1,mask,1,0,90,"No, 90% confidence. The highlighted nucleus appears as a small, rounded, and uniform structure that lacks the distinct, complex, or multi-directional chromosome arrangements characteristic of a mitotic figure.","The highlighted nucleus appears as a small, rounded, and uniform structure that lacks the distinct, complex, or multi-directional chromosome arrangements characteristic of a mitotic figure."
345,17,017.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center displays the hallmark morphology of a mitotic figure, characterized by condensed, irregular dark chromosomal material lacking a nuclear membrane, consistent with an active stage of cell division.","The cell at the center displays the hallmark morphology of a mitotic figure, characterized by condensed, irregular dark chromosomal material lacking a nuclear membrane, consistent with an active stage of cell division."
345,17,017.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell shows highly condensed, irregular, and clustered chromatin without an intact nuclear membrane, characteristic of an active mitotic figure.","The cell shows highly condensed, irregular, and clustered chromatin without an intact nuclear membrane, characteristic of an active mitotic figure."
345,17,017.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted region displays characteristic condensed, fragmented, and irregular chromosomal material lacking a nuclear membrane, consistent with an active mitotic figure.","The highlighted region displays characteristic condensed, fragmented, and irregular chromosomal material lacking a nuclear membrane, consistent with an active mitotic figure."
346,17,017.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows dense, irregular, dark-staining chromatin in a characteristic configuration lacking a nuclear membrane, consistent with a mitotic figure (likely metaphase or anaphase).","The cell at the center shows dense, irregular, dark-staining chromatin in a characteristic configuration lacking a nuclear membrane, consistent with a mitotic figure (likely metaphase or anaphase)."
346,17,017.tiff,hard_negative,2,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits a dark, irregularly shaped mass of condensed chromatin with the characteristic morphology of a mitotic figure, lacking an intact nuclear membrane.","The cell exhibits a dark, irregularly shaped mass of condensed chromatin with the characteristic morphology of a mitotic figure, lacking an intact nuclear membrane."
346,17,017.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears as a dense, hyperchromatic, and relatively smooth body that lacks the distinct, elongated, or radiating chromosomal morphology required to confirm an active mitotic figure.","The highlighted nucleus appears as a dense, hyperchromatic, and relatively smooth body that lacks the distinct, elongated, or radiating chromosomal morphology required to confirm an active mitotic figure."
347,17,017.tiff,hard_negative,2,raw,0,1,90,"Yes, 90% confidence. The cell at the center shows a distinct, irregular, and chaotic arrangement of condensed chromatin without a nuclear membrane, characteristic of the metaphase stage of mitosis.","The cell at the center shows a distinct, irregular, and chaotic arrangement of condensed chromatin without a nuclear membrane, characteristic of the metaphase stage of mitosis."
347,17,017.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material arranged in a pattern consistent with an active mitotic figure, with no visible nuclear membrane.","The cell clearly exhibits condensed, irregular chromosomal material arranged in a pattern consistent with an active mitotic figure, with no visible nuclear membrane."
347,17,017.tiff,hard_negative,2,mask,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark, irregularly shaped chromosomes arranged in a V-shape, characteristic of a mitotic figure in metaphase or anaphase, with no intact nuclear membrane.","The cell clearly exhibits condensed, dark, irregularly shaped chromosomes arranged in a V-shape, characteristic of a mitotic figure in metaphase or anaphase, with no intact nuclear membrane."
348,18,018.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows a distinct, condensed dark V-shaped structure indicative of chromosomal segregation during mitosis, with no visible nuclear membrane.","The cell at the center shows a distinct, condensed dark V-shaped structure indicative of chromosomal segregation during mitosis, with no visible nuclear membrane."
348,18,018.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell shows clear chromosomal condensation in a distinct, disorganized pattern (metaphase) with no visible nuclear membrane, which is characteristic of a mitotic figure.","The cell shows clear chromosomal condensation in a distinct, disorganized pattern (metaphase) with no visible nuclear membrane, which is characteristic of a mitotic figure."
348,18,018.tiff,hard_negative,2,mask,0,1,95,"Yes, 95% confidence. The highlighted cell displays clear, condensed, star-shaped chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure in metaphase.","The highlighted cell displays clear, condensed, star-shaped chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure in metaphase."
349,18,018.tiff,mitotic,1,raw,1,0,95,"No, 95% confidence. The cell at the center has a visible nuclear membrane and prominent nucleoli, which are features of a resting (interphase) nucleus rather than the condensed, organized chromosome structures characteristic of mitosis.","The cell at the center has a visible nuclear membrane and prominent nucleoli, which are features of a resting (interphase) nucleus rather than the condensed, organized chromosome structures characteristic of mitosis."
349,18,018.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clear, condensed chromatin in an irregular, distinct chromosomal arrangement lacking a visible nuclear membrane, which is characteristic of a mitotic figure in metaphase or early anaphase.","The cell exhibits clear, condensed chromatin in an irregular, distinct chromosomal arrangement lacking a visible nuclear membrane, which is characteristic of a mitotic figure in metaphase or early anaphase."
349,18,018.tiff,mitotic,1,mask,1,0,95,"No, 95% confidence. The nucleus within the green highlighted region appears as a smooth, rounded, hyperchromatic mass with a visible nuclear envelope, which is characteristic of an apoptotic or necrotic cell rather than the defined chromosomal morphology of active mitosis.","The nucleus within the green highlighted region appears as a smooth, rounded, hyperchromatic mass with a visible nuclear envelope, which is characteristic of an apoptotic or necrotic cell rather than the defined chromosomal morphology of active mitosis."
350,18,018.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark, V-shaped chromosomal material with the characteristic morphology of a mitotic figure, lacking a visible nuclear membrane.","The cell clearly exhibits condensed, dark, V-shaped chromosomal material with the characteristic morphology of a mitotic figure, lacking a visible nuclear membrane."
350,18,018.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, V-shaped chromosomal material with a lack of a visible nuclear membrane, which are classic characteristics of a mitotic figure in metaphase or anaphase.","The cell clearly exhibits condensed, V-shaped chromosomal material with a lack of a visible nuclear membrane, which are classic characteristics of a mitotic figure in metaphase or anaphase."
350,18,018.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears as a regular, oval-shaped pyknotic or hyperchromatic cell with an intact nuclear membrane, lacking the distinct chromosomal condensation and chaotic, disordered appearance characteristic of a mitotic figure.","The highlighted nucleus appears as a regular, oval-shaped pyknotic or hyperchromatic cell with an intact nuclear membrane, lacking the distinct chromosomal condensation and chaotic, disordered appearance characteristic of a mitotic figure."
351,18,018.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows dense, irregularly shaped, and fragmented-looking chromatin consistent with a mitotic figure, specifically at the metaphase or anaphase stage, and lacks a visible nuclear membrane.","The cell at the center shows dense, irregularly shaped, and fragmented-looking chromatin consistent with a mitotic figure, specifically at the metaphase or anaphase stage, and lacks a visible nuclear membrane."
351,18,018.tiff,hard_negative,2,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell rather than the distinct, organized chromosomal structures required to identify a mitotic figure.","The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell rather than the distinct, organized chromosomal structures required to identify a mitotic figure."
351,18,018.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The nucleus is hyperchromatic and pyknotic with a smooth, intact nuclear membrane, which is characteristic of an apoptotic cell rather than a cell undergoing mitosis.","The nucleus is hyperchromatic and pyknotic with a smooth, intact nuclear membrane, which is characteristic of an apoptotic cell rather than a cell undergoing mitosis."
352,18,018.tiff,mitotic,1,raw,1,1,90,"Yes, 90% confidence. The cell at the center shows dense, irregularly shaped, and fragmented chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure (likely in metaphase or anaphase).","The cell at the center shows dense, irregularly shaped, and fragmented chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure (likely in metaphase or anaphase)."
352,18,018.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, V-shaped chromosomal material with a lack of a defined nuclear membrane, characteristic of an active mitotic figure.","The cell clearly exhibits condensed, V-shaped chromosomal material with a lack of a defined nuclear membrane, characteristic of an active mitotic figure."
352,18,018.tiff,mitotic,1,mask,1,1,90,"Yes, 90% confidence. The highlighted nucleus displays clearly condensed, dark chromosomal material with a fragmented, irregular appearance that is characteristic of the mitotic process, specifically suggesting anaphase or telophase.","The highlighted nucleus displays clearly condensed, dark chromosomal material with a fragmented, irregular appearance that is characteristic of the mitotic process, specifically suggesting anaphase or telophase."
353,18,018.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows clearly condensed, irregular, and clustered chromosomal material without a visible nuclear membrane, which is characteristic of a mitotic figure (likely metaphase or anaphase).","The cell at the center shows clearly condensed, irregular, and clustered chromosomal material without a visible nuclear membrane, which is characteristic of a mitotic figure (likely metaphase or anaphase)."
353,18,018.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits the characteristic morphology of an active mitotic figure, specifically showing clearly condensed chromosomal material arranged in a disorganized, jagged, and irregular pattern consistent with the metaphase or anaphase stage of cell division.","The cell exhibits the characteristic morphology of an active mitotic figure, specifically showing clearly condensed chromosomal material arranged in a disorganized, jagged, and irregular pattern consistent with the metaphase or anaphase stage of cell division."
353,18,018.tiff,mitotic,1,mask,1,0,95,"No, 95% confidence. The highlighted nucleus is highly pyknotic and dense, characteristic of an apoptotic cell rather than the distinct chromosome architecture required to identify a mitotic figure.","The highlighted nucleus is highly pyknotic and dense, characteristic of an apoptotic cell rather than the distinct chromosome architecture required to identify a mitotic figure."
354,18,018.tiff,hard_negative,2,raw,0,0,95,"No, 95% confidence. The cell at the center contains a large, round, hyperchromatic nucleus with an intact nuclear membrane, representing an atypical or hyperchromatic interphase nucleus rather than a mitotic figure.","The cell at the center contains a large, round, hyperchromatic nucleus with an intact nuclear membrane, representing an atypical or hyperchromatic interphase nucleus rather than a mitotic figure."
354,18,018.tiff,hard_negative,2,bbox,0,0,95,"No, 95% confidence. The cell within the box shows a pyknotic, hyperchromatic nucleus with a relatively intact nuclear membrane and lacks the distinct, condensed chromosomal structures characteristic of active mitosis.","The cell within the box shows a pyknotic, hyperchromatic nucleus with a relatively intact nuclear membrane and lacks the distinct, condensed chromosomal structures characteristic of active mitosis."
354,18,018.tiff,hard_negative,2,mask,0,0,90,"No, 90% confidence. The highlighted region shows a cell with a distinct, intact nuclear membrane and a pale, granular nucleoplasm, which is characteristic of an interphase nucleus rather than a mitotic figure.","The highlighted region shows a cell with a distinct, intact nuclear membrane and a pale, granular nucleoplasm, which is characteristic of an interphase nucleus rather than a mitotic figure."
362,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The central cell displays highly condensed, irregular, and basophilic chromosomal material characteristic of a mitotic figure, with no visible nuclear membrane.","The central cell displays highly condensed, irregular, and basophilic chromosomal material characteristic of a mitotic figure, with no visible nuclear membrane."
362,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits the characteristic morphology of a mitotic figure, with condensed, dark, and disorganized chromosomal material lacking a visible nuclear membrane.","The cell exhibits the characteristic morphology of a mitotic figure, with condensed, dark, and disorganized chromosomal material lacking a visible nuclear membrane."
362,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The cell shows clearly condensed, dark chromosomal material arranged in an irregular, non-spherical pattern with the absence of a distinct nuclear membrane, which is characteristic of the prophase/metaphase stage of mitosis.","The cell shows clearly condensed, dark chromosomal material arranged in an irregular, non-spherical pattern with the absence of a distinct nuclear membrane, which is characteristic of the prophase/metaphase stage of mitosis."
363,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows clearly condensed, fragmented, and irregularly arranged chromatin consistent with a mitotic figure (likely in metaphase or anaphase), lacking a visible nuclear membrane.","The cell at the center shows clearly condensed, fragmented, and irregularly arranged chromatin consistent with a mitotic figure (likely in metaphase or anaphase), lacking a visible nuclear membrane."
363,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material arranged in distinct shapes with a lack of a visible nuclear membrane, which are hallmark features of a cell undergoing mitosis.","The cell clearly exhibits condensed, irregular chromosomal material arranged in distinct shapes with a lack of a visible nuclear membrane, which are hallmark features of a cell undergoing mitosis."
363,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted nucleus clearly demonstrates condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane.","The highlighted nucleus clearly demonstrates condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane."
364,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The central cell exhibits a classic mitotic figure with condensed, darkly stained chromosomal material arranged in a V-shaped or irregular morphology, indicating the nuclear membrane has dissolved during the process of cell division.","The central cell exhibits a classic mitotic figure with condensed, darkly stained chromosomal material arranged in a V-shaped or irregular morphology, indicating the nuclear membrane has dissolved during the process of cell division."
364,20,020.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell shows classic condensed, irregular chromosomal material in a bipolar configuration, characteristic of a cell in anaphase.","The cell shows classic condensed, irregular chromosomal material in a bipolar configuration, characteristic of a cell in anaphase."
364,20,020.tiff,hard_negative,2,mask,0,1,95,"Yes, 95% confidence. The highlighted region clearly displays condensed, irregular chromosomal material characteristic of an active mitotic figure, specifically appearing to be in anaphase or telophase, with no visible intact nuclear membrane.","The highlighted region clearly displays condensed, irregular chromosomal material characteristic of an active mitotic figure, specifically appearing to be in anaphase or telophase, with no visible intact nuclear membrane."
365,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The two adjacent cells at the center clearly show condensed, dark chromosomal material arranged in distinct V-shaped and scattered patterns, with no visible nuclear membranes, characteristic of mitotic figures.","The two adjacent cells at the center clearly show condensed, dark chromosomal material arranged in distinct V-shaped and scattered patterns, with no visible nuclear membranes, characteristic of mitotic figures."
365,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly displays the condensed, V-shaped chromosomal configuration characteristic of the anaphase stage of mitosis, with no visible nuclear membrane.","The cell clearly displays the condensed, V-shaped chromosomal configuration characteristic of the anaphase stage of mitosis, with no visible nuclear membrane."
365,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted region clearly displays a V-shaped configuration of condensed chromosomes with no intact nuclear membrane, characteristic of an anaphase mitotic figure.","The highlighted region clearly displays a V-shaped configuration of condensed chromosomes with no intact nuclear membrane, characteristic of an anaphase mitotic figure."
366,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The central cell clearly displays condensed, dark chromosomal material arranged in a characteristic mitotic configuration with no visible nuclear membrane, consistent with the metaphase stage of mitosis.","The central cell clearly displays condensed, dark chromosomal material arranged in a characteristic mitotic configuration with no visible nuclear membrane, consistent with the metaphase stage of mitosis."
366,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits highly condensed, distinct chromosomal arms arranged in a disorganized pattern characteristic of the metaphase stage of mitosis.","The cell clearly exhibits highly condensed, distinct chromosomal arms arranged in a disorganized pattern characteristic of the metaphase stage of mitosis."
366,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted cell shows clearly condensed, distinct, and disorganized chromosomal arms typical of a mitotic figure in the metaphase stage, with no visible nuclear membrane.","The highlighted cell shows clearly condensed, distinct, and disorganized chromosomal arms typical of a mitotic figure in the metaphase stage, with no visible nuclear membrane."
367,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows clearly condensed, dark-stained chromosomal material in a distinct pattern with a lack of a visible nuclear membrane, which is characteristic of a mitotic figure.","The cell at the center shows clearly condensed, dark-stained chromosomal material in a distinct pattern with a lack of a visible nuclear membrane, which is characteristic of a mitotic figure."
367,20,020.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell shows clear, dark, condensed chromosomal material organized into distinct arms with no discernible nuclear membrane, which is characteristic of a mitotic figure.","The cell shows clear, dark, condensed chromosomal material organized into distinct arms with no discernible nuclear membrane, which is characteristic of a mitotic figure."
367,20,020.tiff,hard_negative,2,mask,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no visible nuclear membrane.","The cell clearly exhibits condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no visible nuclear membrane."
368,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The central cell displays highly condensed, dark, irregular chromosomal material with a characteristic V-shaped morphology, which is indicative of a mitotic figure where the nuclear membrane has dissolved.","The central cell displays highly condensed, dark, irregular chromosomal material with a characteristic V-shaped morphology, which is indicative of a mitotic figure where the nuclear membrane has dissolved."
368,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell shows highly condensed, dark, angular chromosomal material with a distinct morphology that lacks an intact nuclear membrane, characteristic of the metaphase stage of mitosis.","The cell shows highly condensed, dark, angular chromosomal material with a distinct morphology that lacks an intact nuclear membrane, characteristic of the metaphase stage of mitosis."
368,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted region displays characteristic condensed, dark, rod-like chromosomal material consistent with the metaphase stage of mitosis.","The highlighted region displays characteristic condensed, dark, rod-like chromosomal material consistent with the metaphase stage of mitosis."
369,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell exhibits clearly condensed, irregular chromosomal material with distinct arms, lacking a visible nuclear membrane, which is characteristic of the mitotic phase of the cell cycle.","The cell exhibits clearly condensed, irregular chromosomal material with distinct arms, lacking a visible nuclear membrane, which is characteristic of the mitotic phase of the cell cycle."
369,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clear evidence of condensed, irregular chromosomes arranged in a distinct mitotic pattern with no visible nuclear membrane, which is characteristic of a cell in active mitosis.","The cell exhibits clear evidence of condensed, irregular chromosomes arranged in a distinct mitotic pattern with no visible nuclear membrane, which is characteristic of a cell in active mitosis."
369,20,020.tiff,mitotic,1,mask,1,1,90,"Yes, 90% confidence. The nucleus shows distinct, condensed chromatin morphology characteristic of a mitotic figure, likely in the prophase or prometaphase stage.","The nucleus shows distinct, condensed chromatin morphology characteristic of a mitotic figure, likely in the prophase or prometaphase stage."
370,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows a distinct, irregular dark mass of condensed chromatin with visible chromosome arms and an absent nuclear membrane, which are classic features of a mitotic figure (likely metaphase or anaphase).","The cell at the center shows a distinct, irregular dark mass of condensed chromatin with visible chromosome arms and an absent nuclear membrane, which are classic features of a mitotic figure (likely metaphase or anaphase)."
370,20,020.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell shows highly condensed, irregular, and clustered chromosomal material without a visible nuclear membrane, which is characteristic of a mitotic figure (likely in metaphase or early anaphase).","The cell shows highly condensed, irregular, and clustered chromosomal material without a visible nuclear membrane, which is characteristic of a mitotic figure (likely in metaphase or early anaphase)."
370,20,020.tiff,hard_negative,2,mask,0,1,90,"Yes, 90% confidence. The cell exhibits condensed, irregularly arranged chromatin that lacks a clear nuclear membrane, characteristic of a mitotic figure in the prophase or metaphase stage.","The cell exhibits condensed, irregularly arranged chromatin that lacks a clear nuclear membrane, characteristic of a mitotic figure in the prophase or metaphase stage."
371,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows clearly condensed, dark chromosomal material arranged along a central plate (metaphase), with no visible nuclear membrane, which is characteristic of a mitotic figure.","The cell at the center shows clearly condensed, dark chromosomal material arranged along a central plate (metaphase), with no visible nuclear membrane, which is characteristic of a mitotic figure."
371,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell shows highly condensed chromosomes arranged along a central plate (metaphase plate) with no visible nuclear membrane, which is characteristic of a mitotic figure.","The cell shows highly condensed chromosomes arranged along a central plate (metaphase plate) with no visible nuclear membrane, which is characteristic of a mitotic figure."
371,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed chromosomes arranged in a distinct, elongated, and irregular pattern characteristic of the metaphase stage of mitosis, with no visible nuclear membrane.","The cell clearly exhibits condensed chromosomes arranged in a distinct, elongated, and irregular pattern characteristic of the metaphase stage of mitosis, with no visible nuclear membrane."
372,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center exhibits classic features of a mitotic figure, specifically characterized by dense, irregular, and clustered chromosomal material without a discernible nuclear membrane.","The cell at the center exhibits classic features of a mitotic figure, specifically characterized by dense, irregular, and clustered chromosomal material without a discernible nuclear membrane."
372,20,020.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits distinct, condensed chromosomal material with a fragmented, irregular appearance characteristic of a mitotic figure, lacking an intact nuclear membrane.","The cell exhibits distinct, condensed chromosomal material with a fragmented, irregular appearance characteristic of a mitotic figure, lacking an intact nuclear membrane."
372,20,020.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears as a shrunken, hyperchromatic, and relatively featureless mass without the distinct chromosomal arrangement, chromosome arms, or complex geometric patterns characteristic of an active mitotic figure.","The highlighted nucleus appears as a shrunken, hyperchromatic, and relatively featureless mass without the distinct chromosomal arrangement, chromosome arms, or complex geometric patterns characteristic of an active mitotic figure."
373,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows clearly condensed, dark chromosomal material with a distinct, elongated morphology characteristic of chromosomes aligned during metaphase, lacking a visible nuclear membrane.","The cell at the center shows clearly condensed, dark chromosomal material with a distinct, elongated morphology characteristic of chromosomes aligned during metaphase, lacking a visible nuclear membrane."
373,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clear, dense, and angular chromosomal condensation consistent with the metaphase stage of mitosis, lacking a discernible nuclear envelope.","The cell exhibits clear, dense, and angular chromosomal condensation consistent with the metaphase stage of mitosis, lacking a discernible nuclear envelope."
373,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular dark chromosomal material in a characteristic metaphase alignment, without a visible nuclear membrane.","The cell clearly exhibits condensed, irregular dark chromosomal material in a characteristic metaphase alignment, without a visible nuclear membrane."
374,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows clearly condensed, dark chromosomal material with a distinct, irregular, and somewhat V-shaped morphology, characteristic of a mitotic figure in metaphase or early anaphase, lacking a visible nuclear membrane.","The cell at the center shows clearly condensed, dark chromosomal material with a distinct, irregular, and somewhat V-shaped morphology, characteristic of a mitotic figure in metaphase or early anaphase, lacking a visible nuclear membrane."
374,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material with distinct, separated clusters and no visible nuclear membrane, which are hallmark features of a cell undergoing mitosis.","The cell clearly exhibits condensed, irregular chromosomal material with distinct, separated clusters and no visible nuclear membrane, which are hallmark features of a cell undergoing mitosis."
374,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted region clearly displays condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no discernible nuclear membrane.","The highlighted region clearly displays condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no discernible nuclear membrane."
375,20,020.tiff,mitotic,1,raw,1,1,100,"Yes, 100% confidence. The cell exhibits clear chromosomal condensation with a characteristic ""bridge"" or V-shaped morphology typical of a cell in anaphase, lacking an intact nuclear membrane.","The cell exhibits clear chromosomal condensation with a characteristic ""bridge"" or V-shaped morphology typical of a cell in anaphase, lacking an intact nuclear membrane."
375,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark, distinct chromosomal arms arranged in a characteristic mitotic pattern with no visible nuclear membrane, which is diagnostic of a mitotic figure.","The cell clearly exhibits condensed, dark, distinct chromosomal arms arranged in a characteristic mitotic pattern with no visible nuclear membrane, which is diagnostic of a mitotic figure."
375,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted nucleus displays distinct, condensed chromosome arms organized in an equatorial alignment consistent with the metaphase stage of mitosis.","The highlighted nucleus displays distinct, condensed chromosome arms organized in an equatorial alignment consistent with the metaphase stage of mitosis."
376,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The central cell displays highly condensed, distinct chromosomal material with a disorganized, asymmetric shape characteristic of a mitotic figure in the metaphase or anaphase stage, and the nuclear membrane is absent.","The central cell displays highly condensed, distinct chromosomal material with a disorganized, asymmetric shape characteristic of a mitotic figure in the metaphase or anaphase stage, and the nuclear membrane is absent."
376,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly displays condensed, dark chromosomal material with a distinct morphology characteristic of the metaphase stage of mitosis, lacking a visible nuclear membrane.","The cell clearly displays condensed, dark chromosomal material with a distinct morphology characteristic of the metaphase stage of mitosis, lacking a visible nuclear membrane."
376,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no visible nuclear membrane.","The cell clearly exhibits condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no visible nuclear membrane."
377,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows characteristic condensed, irregular chromosomal material with an absence of a defined nuclear membrane, which is consistent with a mitotic figure.","The cell at the center shows characteristic condensed, irregular chromosomal material with an absence of a defined nuclear membrane, which is consistent with a mitotic figure."
377,20,020.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material characteristic of a mitotic figure, with no visible nuclear membrane, which distinguishes it from a hyperchromatic or apoptotic nucleus.","The cell clearly exhibits condensed, irregular chromosomal material characteristic of a mitotic figure, with no visible nuclear membrane, which distinguishes it from a hyperchromatic or apoptotic nucleus."
377,20,020.tiff,hard_negative,2,mask,0,1,90,"Yes, 90% confidence. The cell shows clear evidence of chromatin condensation into distinct chromosomal structures without an intact nuclear membrane, which is characteristic of a mitotic figure in the late prophase or metaphase stage.","The cell shows clear evidence of chromatin condensation into distinct chromosomal structures without an intact nuclear membrane, which is characteristic of a mitotic figure in the late prophase or metaphase stage."
378,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The central cell displays highly condensed, irregular, and angular chromatin structures devoid of a nuclear membrane, which are diagnostic of the chromosomal configurations seen in an active mitotic figure.","The central cell displays highly condensed, irregular, and angular chromatin structures devoid of a nuclear membrane, which are diagnostic of the chromosomal configurations seen in an active mitotic figure."
