ann_id,image_id,filename,label,category_id,crop_position,cell_x_in_crop,cell_y_in_crop,condition,ground_truth,prediction,confidence,response,explanation
327,16,016.tiff,mitotic,1,1,192,64,raw,1,0,95,"No, 95% confidence. The cell in the upper right appears to be a hyperchromatic nucleus with a relatively intact boundary and lacks the distinct, organized chromosome condensation patterns characteristic of an active mitotic figure.","The cell in the upper right appears to be a hyperchromatic nucleus with a relatively intact boundary and lacks the distinct, organized chromosome condensation patterns characteristic of an active mitotic figure."
327,16,016.tiff,mitotic,1,1,192,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed chromosomes arranged in a distinct, dark, V-shaped configuration indicative of a mitotic figure, with no visible nuclear membrane.","The cell clearly exhibits condensed chromosomes arranged in a distinct, dark, V-shaped configuration indicative of a mitotic figure, with no visible nuclear membrane."
327,16,016.tiff,mitotic,1,1,192,64,mask,1,0,95,"No, 95% confidence. The cell nucleus appears hyperchromatic and relatively smooth without the clear, organized chromosome condensation, arms, or star-shaped structures required for a mitotic figure.","The cell nucleus appears hyperchromatic and relatively smooth without the clear, organized chromosome condensation, arms, or star-shaped structures required for a mitotic figure."
328,16,016.tiff,hard_negative,2,2,64,192,raw,0,0,95,"No, 95% confidence. The cell in the lower-left area displays a dark, dense, and relatively intact nuclear morphology with a defined boundary, characteristic of a hyperchromatic nucleus rather than a mitotic figure with condensed, separated chromosomes.","The cell in the lower-left area displays a dark, dense, and relatively intact nuclear morphology with a defined boundary, characteristic of a hyperchromatic nucleus rather than a mitotic figure with condensed, separated chromosomes."
328,16,016.tiff,hard_negative,2,2,64,192,bbox,0,1,95,"Yes, 95% confidence. The cell shows clear, angular, and condensed chromosomal material with a disorganized appearance, characteristic of a mitotic figure in the late prophase or prometaphase stage.","The cell shows clear, angular, and condensed chromosomal material with a disorganized appearance, characteristic of a mitotic figure in the late prophase or prometaphase stage."
328,16,016.tiff,hard_negative,2,2,64,192,mask,0,0,95,"No, 95% confidence. The highlighted nucleus maintains a smooth, rounded appearance with an intact nuclear envelope and lacks the distinct, organized chromosomal structures characteristic of a mitotic figure.","The highlighted nucleus maintains a smooth, rounded appearance with an intact nuclear envelope and lacks the distinct, organized chromosomal structures characteristic of a mitotic figure."
329,16,016.tiff,hard_negative,2,1,135,64,raw,0,1,95,"Yes, 95% confidence. The cell exhibits clearly condensed, dark, V-shaped chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure in metaphase or anaphase.","The cell exhibits clearly condensed, dark, V-shaped chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure in metaphase or anaphase."
329,16,016.tiff,hard_negative,2,1,135,64,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits clearly condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible intact nuclear membrane.","The cell exhibits clearly condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible intact nuclear membrane."
329,16,016.tiff,hard_negative,2,1,135,64,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears as a hyperchromatic, round-to-oval structure with a preserved nuclear boundary, lacking the distinct condensed chromosomal architecture (such as V-shaped or equatorial plate arrangements) required for a definitive mitotic figure.","The highlighted nucleus appears as a hyperchromatic, round-to-oval structure with a preserved nuclear boundary, lacking the distinct condensed chromosomal architecture (such as V-shaped or equatorial plate arrangements) required for a definitive mitotic figure."
330,16,016.tiff,hard_negative,2,0,64,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-left area shows a round, hyperchromatic nucleus with an intact nuclear membrane and lacks the characteristic condensed chromosome arms of active mitosis.","The cell in the upper-left area shows a round, hyperchromatic nucleus with an intact nuclear membrane and lacks the characteristic condensed chromosome arms of active mitosis."
330,16,016.tiff,hard_negative,2,0,64,64,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, shrunken, and featureless appearance typical of a pyknotic or apoptotic cell, lacking the defined chromosomal structure or mitotic phases required for a positive identification.","The cell exhibits a dark, shrunken, and featureless appearance typical of a pyknotic or apoptotic cell, lacking the defined chromosomal structure or mitotic phases required for a positive identification."
330,16,016.tiff,hard_negative,2,0,64,64,mask,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and rounded appearance consistent with an apoptotic cell rather than the distinct, organized chromosomal structures required to identify a mitotic figure.","The cell exhibits a dark, pyknotic, and rounded appearance consistent with an apoptotic cell rather than the distinct, organized chromosomal structures required to identify a mitotic figure."
331,16,016.tiff,hard_negative,2,3,192,192,raw,0,1,95,"Yes, 95% confidence. The cell in the lower-right quadrant exhibits clear chromosome condensation in a chaotic, dark, and angular pattern characteristic of an active mitotic figure, with no visible nuclear membrane.","The cell in the lower-right quadrant exhibits clear chromosome condensation in a chaotic, dark, and angular pattern characteristic of an active mitotic figure, with no visible nuclear membrane."
331,16,016.tiff,hard_negative,2,3,192,192,bbox,0,1,95,"Yes, 95% confidence. The cell shows clearly condensed, distinct chromosomal arms arranged in a characteristic mitotic configuration with no visible nuclear membrane.","The cell shows clearly condensed, distinct chromosomal arms arranged in a characteristic mitotic configuration with no visible nuclear membrane."
331,16,016.tiff,hard_negative,2,3,192,192,mask,0,0,90,"No, 90% confidence. The highlighted region shows a cell with a visible nuclear envelope and uniform, clumped chromatin that lacks the distinct, organized chromosome morphology required to definitively identify a mitotic figure.","The highlighted region shows a cell with a visible nuclear envelope and uniform, clumped chromatin that lacks the distinct, organized chromosome morphology required to definitively identify a mitotic figure."
332,16,016.tiff,hard_negative,2,0,64,64,raw,0,1,90,"Yes, 90% confidence. The cell in the upper-left quadrant exhibits a distinct, condensed, and irregular configuration of chromatin with a lack of a clear nuclear membrane, characteristic of an active mitotic figure.","The cell in the upper-left quadrant exhibits a distinct, condensed, and irregular configuration of chromatin with a lack of a clear nuclear membrane, characteristic of an active mitotic figure."
332,16,016.tiff,hard_negative,2,0,64,64,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, smooth, and shrunken appearance characteristic of an apoptotic body rather than the distinct chromosome structure required for a mitotic figure.","The cell exhibits a dark, smooth, and shrunken appearance characteristic of an apoptotic body rather than the distinct chromosome structure required for a mitotic figure."
332,16,016.tiff,hard_negative,2,0,64,64,mask,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell rather than the defined, organized chromosomal structures of a mitotic figure.","The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell rather than the defined, organized chromosomal structures of a mitotic figure."
333,16,016.tiff,hard_negative,2,3,192,192,raw,0,0,95,"No, 95% confidence. The cell in the lower-right area presents as a hyperchromatic, pyknotic nucleus with a smooth, round morphology lacking any distinct condensed chromosomal structures or arms typical of active mitosis.","The cell in the lower-right area presents as a hyperchromatic, pyknotic nucleus with a smooth, round morphology lacking any distinct condensed chromosomal structures or arms typical of active mitosis."
333,16,016.tiff,hard_negative,2,3,192,192,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic nucleus with a smooth, intact boundary, which is characteristic of an apoptotic or hyperchromatic cell rather than a cell in active mitosis with organized chromosome structures.","The cell exhibits a dark, pyknotic nucleus with a smooth, intact boundary, which is characteristic of an apoptotic or hyperchromatic cell rather than a cell in active mitosis with organized chromosome structures."
333,16,016.tiff,hard_negative,2,3,192,192,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears hyperchromatic and somewhat rounded, but it lacks the characteristic visible chromosome arms, star-shaped patterns, or equatorial alignment required to classify it as a mitotic figure.","The highlighted nucleus appears hyperchromatic and somewhat rounded, but it lacks the characteristic visible chromosome arms, star-shaped patterns, or equatorial alignment required to classify it as a mitotic figure."
334,16,016.tiff,mitotic,1,1,192,64,raw,1,1,90,"Yes, 90% confidence. The cell in the upper-right quadrant exhibits clear, condensed chromosomal material arranged in an irregular, chaotic pattern consistent with active mitosis, lacking an intact nuclear membrane.","The cell in the upper-right quadrant exhibits clear, condensed chromosomal material arranged in an irregular, chaotic pattern consistent with active mitosis, lacking an intact nuclear membrane."
334,16,016.tiff,mitotic,1,1,192,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly displays the condensed, angular, and ""star-shaped"" chromosomal configuration characteristic of an active mitotic figure, with no visible nuclear membrane.","The cell clearly displays the condensed, angular, and ""star-shaped"" chromosomal configuration characteristic of an active mitotic figure, with no visible nuclear membrane."
334,16,016.tiff,mitotic,1,1,192,64,mask,1,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell, rather than the defined chromosome arms and clear mitotic configurations required to identify active mitosis.","The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell, rather than the defined chromosome arms and clear mitotic configurations required to identify active mitosis."
335,16,016.tiff,hard_negative,2,1,192,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-right area appears to be a hyperchromatic, shrunken nucleus with a relatively smooth, rounded contour typical of apoptosis or nuclear pyknosis, rather than the organized, distinct chromosome arm structures required to identify active mitosis.","The cell in the upper-right area appears to be a hyperchromatic, shrunken nucleus with a relatively smooth, rounded contour typical of apoptosis or nuclear pyknosis, rather than the organized, distinct chromosome arm structures required to identify active mitosis."
335,16,016.tiff,hard_negative,2,1,192,64,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits clear condensation of chromosomal material with an irregular, dark appearance consistent with the mitotic process, lacking an intact nuclear membrane.","The cell exhibits clear condensation of chromosomal material with an irregular, dark appearance consistent with the mitotic process, lacking an intact nuclear membrane."
335,16,016.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The cell in the highlighted region appears as a hyperchromatic, shrunken, and relatively smooth-bordered nucleus without the organized, distinct, and complex chromosome structure characteristic of an active mitotic figure.","The cell in the highlighted region appears as a hyperchromatic, shrunken, and relatively smooth-bordered nucleus without the organized, distinct, and complex chromosome structure characteristic of an active mitotic figure."
336,16,016.tiff,hard_negative,2,3,192,192,raw,0,0,95,"No, 95% confidence. The cell in the lower-right region displays a dark, relatively rounded and compact nucleus with an intact nuclear boundary, which is characteristic of a hyperchromatic or pyknotic nucleus rather than the distinct, dispersed chromosomal architecture of a mitotic figure.","The cell in the lower-right region displays a dark, relatively rounded and compact nucleus with an intact nuclear boundary, which is characteristic of a hyperchromatic or pyknotic nucleus rather than the distinct, dispersed chromosomal architecture of a mitotic figure."
336,16,016.tiff,hard_negative,2,3,192,192,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits clear, condensed chromosomal material in a distinct irregular, asymmetric arrangement characteristic of an active mitotic figure with no intact nuclear membrane.","The cell exhibits clear, condensed chromosomal material in a distinct irregular, asymmetric arrangement characteristic of an active mitotic figure with no intact nuclear membrane."
336,16,016.tiff,hard_negative,2,3,192,192,mask,0,1,90,"Yes, 90% confidence. The cell within the highlighted region clearly displays condensed, irregular chromosomal material organized into distinct V-shaped arms without an intact nuclear membrane, which is characteristic of the mitotic process.","The cell within the highlighted region clearly displays condensed, irregular chromosomal material organized into distinct V-shaped arms without an intact nuclear membrane, which is characteristic of the mitotic process."
337,16,016.tiff,hard_negative,2,2,64,192,raw,0,0,95,"No, 95% confidence. The cell in the lower-left area shows a dark, pyknotic, and shrunken appearance characteristic of an apoptotic nucleus rather than the organized, star-shaped chromosomal patterns of a mitotic figure.","The cell in the lower-left area shows a dark, pyknotic, and shrunken appearance characteristic of an apoptotic nucleus rather than the organized, star-shaped chromosomal patterns of a mitotic figure."
337,16,016.tiff,hard_negative,2,2,64,192,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits condensed, irregular chromosomal material with a lack of a clear nuclear membrane, characteristic of an active mitotic figure.","The cell exhibits condensed, irregular chromosomal material with a lack of a clear nuclear membrane, characteristic of an active mitotic figure."
337,16,016.tiff,hard_negative,2,2,64,192,mask,0,0,95,"No, 95% confidence. The cell in the highlighted region appears as a hyperchromatic, shrunken, or degenerated nucleus with a relatively smooth, rounded contour, consistent with an apoptotic or pyknotic cell rather than a cell exhibiting the distinct chromosomal arms and disorganized patterns required for an active mitotic figure.","The cell in the highlighted region appears as a hyperchromatic, shrunken, or degenerated nucleus with a relatively smooth, rounded contour, consistent with an apoptotic or pyknotic cell rather than a cell exhibiting the distinct chromosomal arms and disorganized patterns required for an active mitotic figure."
338,16,016.tiff,hard_negative,2,2,64,192,raw,0,0,95,"No, 95% confidence. The cell in the lower-left area shows a darkly stained, condensed, and relatively spherical nucleus with an intact nuclear membrane, which is characteristic of a hyperchromatic nucleus rather than the distinct chromosome arm arrangement of an active mitotic figure.","The cell in the lower-left area shows a darkly stained, condensed, and relatively spherical nucleus with an intact nuclear membrane, which is characteristic of a hyperchromatic nucleus rather than the distinct chromosome arm arrangement of an active mitotic figure."
338,16,016.tiff,hard_negative,2,2,64,192,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits clearly condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane.","The cell exhibits clearly condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane."
338,16,016.tiff,hard_negative,2,2,64,192,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears apoptotic or pyknotic, characterized by dense, shrunken chromatin and a lack of the distinct chromosome arm structures required to confirm active mitosis.","The highlighted nucleus appears apoptotic or pyknotic, characterized by dense, shrunken chromatin and a lack of the distinct chromosome arm structures required to confirm active mitosis."
339,16,016.tiff,hard_negative,2,1,192,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-right area appears to be a small, intact nucleus with a visible nuclear membrane, lacking the characteristic condensed chromosome arms and chaotic morphology of an active mitotic figure.","The cell in the upper-right area appears to be a small, intact nucleus with a visible nuclear membrane, lacking the characteristic condensed chromosome arms and chaotic morphology of an active mitotic figure."
339,16,016.tiff,hard_negative,2,1,192,64,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell rather than the defined, organized chromosomal structures of an active mitotic figure.","The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell rather than the defined, organized chromosomal structures of an active mitotic figure."
339,16,016.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The highlighted nucleus maintains a smooth, intact nuclear envelope and a uniform, oval appearance without the characteristic condensed chromosomal patterns of active mitosis.","The highlighted nucleus maintains a smooth, intact nuclear envelope and a uniform, oval appearance without the characteristic condensed chromosomal patterns of active mitosis."
340,16,016.tiff,hard_negative,2,1,192,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-right area appears to be a hyperchromatic, shrunken nucleus that retains a smooth, rounded contour with an intact nuclear membrane, which is more characteristic of apoptosis rather than active mitosis.","The cell in the upper-right area appears to be a hyperchromatic, shrunken nucleus that retains a smooth, rounded contour with an intact nuclear membrane, which is more characteristic of apoptosis rather than active mitosis."
340,16,016.tiff,hard_negative,2,1,192,64,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, hyperchromatic nucleus that is round and lacks the distinct, condensed chromosomal arms or complex structural patterns characteristic of active mitotic figures.","The cell exhibits a dark, hyperchromatic nucleus that is round and lacks the distinct, condensed chromosomal arms or complex structural patterns characteristic of active mitotic figures."
340,16,016.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The cell exhibits a dark, round, and somewhat irregular appearance characteristic of an apoptotic or hyperchromatic cell rather than the distinct, organized chromosomal structures required to define a mitotic figure.","The cell exhibits a dark, round, and somewhat irregular appearance characteristic of an apoptotic or hyperchromatic cell rather than the distinct, organized chromosomal structures required to define a mitotic figure."
341,16,016.tiff,hard_negative,2,0,64,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-left area shows a dark, hyperchromatic nucleus that lacks the distinct, organized chromosomal condensation patterns characteristic of an active mitotic figure.","The cell in the upper-left area shows a dark, hyperchromatic nucleus that lacks the distinct, organized chromosomal condensation patterns characteristic of an active mitotic figure."
341,16,016.tiff,hard_negative,2,0,64,64,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits a dark, irregularly shaped mass of condensed chromatin with distinct edges indicative of chromosomal organization, lacking an intact nuclear membrane, which is characteristic of a mitotic figure in late prophase or prometaphase.","The cell exhibits a dark, irregularly shaped mass of condensed chromatin with distinct edges indicative of chromosomal organization, lacking an intact nuclear membrane, which is characteristic of a mitotic figure in late prophase or prometaphase."
341,16,016.tiff,hard_negative,2,0,64,64,mask,0,0,95,"No, 95% confidence. The nucleus is dark and pyknotic, characteristic of an apoptotic or hyperchromatic cell rather than a cell exhibiting the distinct chromosomal arrangement of mitosis.","The nucleus is dark and pyknotic, characteristic of an apoptotic or hyperchromatic cell rather than a cell exhibiting the distinct chromosomal arrangement of mitosis."
342,17,017.tiff,hard_negative,2,1,192,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-right area has a clear, intact nuclear membrane and a round/oval appearance, which are characteristics of a hyperchromatic resting nucleus rather than the condensed, irregular chromosome structure of a mitotic figure.","The cell in the upper-right area has a clear, intact nuclear membrane and a round/oval appearance, which are characteristics of a hyperchromatic resting nucleus rather than the condensed, irregular chromosome structure of a mitotic figure."
342,17,017.tiff,hard_negative,2,1,192,64,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits dark, irregularly condensed chromatin characteristic of chromosomes during the mitotic process, and the nuclear membrane is no longer visible.","The cell exhibits dark, irregularly condensed chromatin characteristic of chromosomes during the mitotic process, and the nuclear membrane is no longer visible."
342,17,017.tiff,hard_negative,2,1,192,64,mask,0,1,90,"Yes, 90% confidence. The cell exhibits a dark, irregularly shaped, and condensed chromosomal structure typical of a mitotic figure, lacking an intact nuclear membrane.","The cell exhibits a dark, irregularly shaped, and condensed chromosomal structure typical of a mitotic figure, lacking an intact nuclear membrane."
343,17,017.tiff,mitotic,1,3,192,192,raw,1,1,90,"Yes, 90% confidence. The cell exhibits clear condensation of chromosomal material with a fragmented, irregular appearance characteristic of a mitotic figure, lacking an intact nuclear membrane.","The cell exhibits clear condensation of chromosomal material with a fragmented, irregular appearance characteristic of a mitotic figure, lacking an intact nuclear membrane."
343,17,017.tiff,mitotic,1,3,192,192,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed chromosomes with a distinct, disorganized, and irregular pattern characteristic of a mitotic figure, lacking an intact nuclear membrane.","The cell clearly exhibits condensed chromosomes with a distinct, disorganized, and irregular pattern characteristic of a mitotic figure, lacking an intact nuclear membrane."
343,17,017.tiff,mitotic,1,3,192,192,mask,1,1,90,"Yes, 90% confidence. The highlighted nucleus clearly exhibits condensed, irregular chromosomal material arranged in a distinct pattern consistent with active mitosis, lacking a clear nuclear membrane.","The highlighted nucleus clearly exhibits condensed, irregular chromosomal material arranged in a distinct pattern consistent with active mitosis, lacking a clear nuclear membrane."
344,17,017.tiff,mitotic,1,2,64,192,raw,1,0,95,"No, 95% confidence. The cell in the lower-left area displays a distinct nuclear membrane and a round, intact nucleus with visible nucleoli, which are characteristics of an interphase nucleus rather than the condensed, irregular chromosomal structure of mitosis.","The cell in the lower-left area displays a distinct nuclear membrane and a round, intact nucleus with visible nucleoli, which are characteristics of an interphase nucleus rather than the condensed, irregular chromosomal structure of mitosis."
344,17,017.tiff,mitotic,1,2,64,192,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark, V-shaped chromosomal material with an absent nuclear membrane, which is characteristic of the mitotic phase of cell division.","The cell clearly exhibits condensed, dark, V-shaped chromosomal material with an absent nuclear membrane, which is characteristic of the mitotic phase of cell division."
344,17,017.tiff,mitotic,1,2,64,192,mask,1,1,95,"Yes, 95% confidence. The highlighted region displays clearly condensed, rod-like chromosomal material typical of a mitotic figure in the metaphase or anaphase stage, with no visible nuclear membrane.","The highlighted region displays clearly condensed, rod-like chromosomal material typical of a mitotic figure in the metaphase or anaphase stage, with no visible nuclear membrane."
345,17,017.tiff,mitotic,1,2,64,192,raw,1,1,95,"Yes, 95% confidence. The cell exhibits dark, irregularly clumped chromatin arranged into distinct, chaotic structures that indicate condensed chromosomes during active mitosis.","The cell exhibits dark, irregularly clumped chromatin arranged into distinct, chaotic structures that indicate condensed chromosomes during active mitosis."
345,17,017.tiff,mitotic,1,2,64,192,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clearly condensed, irregular chromosomal material characteristic of the metaphase or anaphase stage of mitosis, with no visible nuclear membrane.","The cell exhibits clearly condensed, irregular chromosomal material characteristic of the metaphase or anaphase stage of mitosis, with no visible nuclear membrane."
345,17,017.tiff,mitotic,1,2,64,192,mask,1,1,95,"Yes, 95% confidence. The highlighted cell displays clear, dense, and irregular chromosomal condensation characteristic of a mitotic figure, with no discernible nuclear membrane.","The highlighted cell displays clear, dense, and irregular chromosomal condensation characteristic of a mitotic figure, with no discernible nuclear membrane."
346,17,017.tiff,hard_negative,2,0,64,64,raw,0,1,95,"Yes, 95% confidence. The cell in the upper-left quadrant exhibits clearly condensed, irregular chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure in the late prophase or prometaphase stage.","The cell in the upper-left quadrant exhibits clearly condensed, irregular chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure in the late prophase or prometaphase stage."
346,17,017.tiff,hard_negative,2,0,64,64,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits clearly condensed, irregular chromosomal material with a lack of a discernible nuclear membrane, which is characteristic of a mitotic figure in the late prophase or prometaphase stage.","The cell exhibits clearly condensed, irregular chromosomal material with a lack of a discernible nuclear membrane, which is characteristic of a mitotic figure in the late prophase or prometaphase stage."
346,17,017.tiff,hard_negative,2,0,64,64,mask,0,0,95,"No, 95% confidence. The cell exhibits a dark, round, and shrunken appearance characteristic of an apoptotic cell rather than the distinct condensed chromosomal structures required to classify it as a mitotic figure.","The cell exhibits a dark, round, and shrunken appearance characteristic of an apoptotic cell rather than the distinct condensed chromosomal structures required to classify it as a mitotic figure."
347,17,017.tiff,hard_negative,2,2,64,148,raw,0,0,95,"No, 95% confidence. The cell in the lower-left area displays a dense, fragmented, and shrunken appearance characteristic of an apoptotic body rather than the organized chromosomal arrangement seen in mitotic figures.","The cell in the lower-left area displays a dense, fragmented, and shrunken appearance characteristic of an apoptotic body rather than the organized chromosomal arrangement seen in mitotic figures."
347,17,017.tiff,hard_negative,2,2,64,148,bbox,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark chromosomal material arranged in a V-shaped pattern with no visible nuclear membrane, which is diagnostic of a mitotic figure.","The cell clearly exhibits condensed, dark chromosomal material arranged in a V-shaped pattern with no visible nuclear membrane, which is diagnostic of a mitotic figure."
347,17,017.tiff,hard_negative,2,2,64,148,mask,0,1,95,"Yes, 95% confidence. The highlighted cell displays a distinct, irregular configuration of condensed, dark-staining chromosomal material characteristic of an active mitotic figure, specifically appearing to be in anaphase.","The highlighted cell displays a distinct, irregular configuration of condensed, dark-staining chromosomal material characteristic of an active mitotic figure, specifically appearing to be in anaphase."
348,18,018.tiff,hard_negative,2,2,64,192,raw,0,1,95,"Yes, 95% confidence. The cell in the lower-left area displays clear, condensed chromosomal material in a characteristic asymmetric configuration, indicating an active mitotic figure.","The cell in the lower-left area displays clear, condensed chromosomal material in a characteristic asymmetric configuration, indicating an active mitotic figure."
348,18,018.tiff,hard_negative,2,2,64,192,bbox,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed chromosomes in a distinct V-shaped configuration, characteristic of a mitotic figure in the metaphase stage.","The cell clearly exhibits condensed chromosomes in a distinct V-shaped configuration, characteristic of a mitotic figure in the metaphase stage."
348,18,018.tiff,hard_negative,2,2,64,192,mask,0,1,95,"Yes, 95% confidence. The highlighted cell displays a characteristic ""V-shaped"" or equatorial plate arrangement of dark, condensed chromosomes with no visible nuclear membrane, which is diagnostic of a cell in the mitotic phase.","The highlighted cell displays a characteristic ""V-shaped"" or equatorial plate arrangement of dark, condensed chromosomes with no visible nuclear membrane, which is diagnostic of a cell in the mitotic phase."
349,18,018.tiff,mitotic,1,3,192,192,raw,1,1,90,"Yes, 90% confidence. The cell in the lower-right corner exhibits condensed, irregularly shaped chromatin and a lack of an intact nuclear membrane, which are diagnostic features of a mitotic figure.","The cell in the lower-right corner exhibits condensed, irregularly shaped chromatin and a lack of an intact nuclear membrane, which are diagnostic features of a mitotic figure."
349,18,018.tiff,mitotic,1,3,192,192,bbox,1,1,90,"Yes, 90% confidence. The cell exhibits a dark, irregularly shaped mass of condensed chromatin with distinct edges indicative of chromosomal organization and the absence of a discernible nuclear membrane, characteristic of an active mitotic figure.","The cell exhibits a dark, irregularly shaped mass of condensed chromatin with distinct edges indicative of chromosomal organization and the absence of a discernible nuclear membrane, characteristic of an active mitotic figure."
349,18,018.tiff,mitotic,1,3,192,192,mask,1,0,95,"No, 95% confidence. The nucleus in the highlighted region appears as a smooth, rounded, and hyperchromatic structure with an intact nuclear membrane, which is characteristic of an apoptotic or pyknotic cell rather than the defined chromosomal morphology of a mitotic figure.","The nucleus in the highlighted region appears as a smooth, rounded, and hyperchromatic structure with an intact nuclear membrane, which is characteristic of an apoptotic or pyknotic cell rather than the defined chromosomal morphology of a mitotic figure."
350,18,018.tiff,hard_negative,2,2,64,192,raw,0,1,90,"Yes, 90% confidence. The cell clearly exhibits condensed, dark, angular chromosomal material arranged in a distinct pattern consistent with a mitotic figure, lacking an intact nuclear membrane.","The cell clearly exhibits condensed, dark, angular chromosomal material arranged in a distinct pattern consistent with a mitotic figure, lacking an intact nuclear membrane."
350,18,018.tiff,hard_negative,2,2,64,192,bbox,0,1,90,"Yes, 90% confidence. The cell shows condensed, dark chromosomal material arranged in a distinct pattern lacking a nuclear membrane, which is characteristic of a mitotic figure in metaphase or anaphase.","The cell shows condensed, dark chromosomal material arranged in a distinct pattern lacking a nuclear membrane, which is characteristic of a mitotic figure in metaphase or anaphase."
350,18,018.tiff,hard_negative,2,2,64,192,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears as a small, round, and intact hyperchromatic cell rather than displaying the distinct, disordered, and complex chromosomal configurations characteristic of a mitotic figure.","The highlighted nucleus appears as a small, round, and intact hyperchromatic cell rather than displaying the distinct, disordered, and complex chromosomal configurations characteristic of a mitotic figure."
351,18,018.tiff,hard_negative,2,0,64,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-left area is a hyperchromatic nucleus that is round/oval in shape with an intact nuclear membrane, lacking the distinct condensed chromosomal arms characteristic of a mitotic figure.","The cell in the upper-left area is a hyperchromatic nucleus that is round/oval in shape with an intact nuclear membrane, lacking the distinct condensed chromosomal arms characteristic of a mitotic figure."
351,18,018.tiff,hard_negative,2,0,64,64,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and somewhat rounded appearance characteristic of an apoptotic or hyperchromatic nucleus with an intact nuclear boundary, lacking the distinct chromosome arms or complex alignment patterns required to confirm active mitosis.","The cell exhibits a dark, pyknotic, and somewhat rounded appearance characteristic of an apoptotic or hyperchromatic nucleus with an intact nuclear boundary, lacking the distinct chromosome arms or complex alignment patterns required to confirm active mitosis."
351,18,018.tiff,hard_negative,2,0,64,64,mask,0,0,95,"No, 95% confidence. The nucleus is hyperchromatic and dense but maintains a smooth, rounded contour with an intact nuclear membrane, which is characteristic of a resting or pyknotic cell rather than the chaotic, disassembled chromatin structure of a mitotic figure.","The nucleus is hyperchromatic and dense but maintains a smooth, rounded contour with an intact nuclear membrane, which is characteristic of a resting or pyknotic cell rather than the chaotic, disassembled chromatin structure of a mitotic figure."
352,18,018.tiff,mitotic,1,0,64,64,raw,1,0,95,"No, 95% confidence. The cell in the upper-left quadrant is a resting interphase cell with an intact nuclear membrane, visible nucleoli, and evenly distributed chromatin, lacking the condensed, chaotic chromosomal structure required for mitosis.","The cell in the upper-left quadrant is a resting interphase cell with an intact nuclear membrane, visible nucleoli, and evenly distributed chromatin, lacking the condensed, chaotic chromosomal structure required for mitosis."
