ann_id,image_id,filename,label,category_id,sam_score,raw_path,bbox_path,mask_path
221,10,010.tiff,hard_negative,2,0.7089498043060303,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_221.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_221.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_221.png
222,10,010.tiff,hard_negative,2,0.7886357307434082,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_222.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_222.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_222.png
223,11,011.tiff,mitotic,1,0.67721027135849,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_223.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_223.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_223.png
224,11,011.tiff,mitotic,1,0.7225269675254822,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_224.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_224.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_224.png
225,11,011.tiff,mitotic,1,0.7179257869720459,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_225.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_225.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_225.png
226,12,012.tiff,hard_negative,2,0.8407588005065918,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_226.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_226.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_226.png
227,12,012.tiff,hard_negative,2,0.7551777958869934,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_227.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_227.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_227.png
228,12,012.tiff,hard_negative,2,0.7894161939620972,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_228.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_228.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_228.png
229,12,012.tiff,hard_negative,2,0.7313573956489563,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_229.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_229.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_229.png
230,12,012.tiff,hard_negative,2,0.6981956958770752,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_230.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_230.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_230.png
231,12,012.tiff,hard_negative,2,0.796146810054779,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_231.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_231.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_231.png
232,12,012.tiff,mitotic,1,0.7546333074569702,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_232.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_232.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_232.png
233,12,012.tiff,hard_negative,2,0.755500853061676,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_233.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_233.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_233.png
234,12,012.tiff,hard_negative,2,0.7486167550086975,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_234.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_234.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_234.png
235,12,012.tiff,hard_negative,2,0.7576625347137451,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_235.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_235.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_235.png
236,12,012.tiff,hard_negative,2,0.7959495186805725,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_236.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_236.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_236.png
237,12,012.tiff,hard_negative,2,0.8216795921325684,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_237.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_237.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_237.png
238,12,012.tiff,mitotic,1,0.8393893837928772,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_238.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_238.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_238.png
239,12,012.tiff,hard_negative,2,0.7519466876983643,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_239.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_239.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_239.png
240,13,013.tiff,mitotic,1,0.7392637133598328,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_240.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_240.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_240.png
241,13,013.tiff,mitotic,1,0.6071917414665222,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_241.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_241.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_241.png
242,13,013.tiff,mitotic,1,0.7839996218681335,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_242.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_242.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_242.png
243,13,013.tiff,mitotic,1,0.6681572794914246,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_243.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_243.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_243.png
244,13,013.tiff,hard_negative,2,0.7666880488395691,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_244.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_244.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_244.png
245,13,013.tiff,mitotic,1,0.7921795845031738,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_245.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_245.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_245.png
246,13,013.tiff,mitotic,1,0.6855150461196899,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_246.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_246.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_246.png
247,13,013.tiff,mitotic,1,0.7066201567649841,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_247.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_247.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_247.png
248,13,013.tiff,mitotic,1,0.7475981116294861,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_248.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_248.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_248.png
249,13,013.tiff,mitotic,1,0.8473945260047913,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_249.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_249.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_249.png
250,13,013.tiff,mitotic,1,0.7717211842536926,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_250.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_250.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_250.png
251,13,013.tiff,hard_negative,2,0.6833409667015076,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_251.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_251.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_251.png
252,13,013.tiff,hard_negative,2,0.7724117636680603,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_252.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_252.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_252.png
253,13,013.tiff,mitotic,1,0.7919348478317261,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_253.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_253.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_253.png
254,13,013.tiff,mitotic,1,0.6830913424491882,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_254.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_254.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_254.png
255,13,013.tiff,hard_negative,2,0.7714619636535645,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_255.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_255.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_255.png
256,13,013.tiff,hard_negative,2,0.7659614086151123,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_256.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_256.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_256.png
257,13,013.tiff,hard_negative,2,0.6662452816963196,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_257.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_257.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_257.png
258,13,013.tiff,mitotic,1,0.7376830577850342,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_258.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_258.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_258.png
259,13,013.tiff,mitotic,1,0.7091689109802246,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_259.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_259.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_259.png
260,13,013.tiff,mitotic,1,0.7118234634399414,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_260.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_260.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_260.png
261,13,013.tiff,hard_negative,2,0.7777981758117676,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_261.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_261.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_261.png
262,13,013.tiff,mitotic,1,0.757079541683197,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_262.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_262.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_262.png
263,13,013.tiff,mitotic,1,0.6694743633270264,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_263.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_263.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_263.png
264,13,013.tiff,hard_negative,2,0.7657191157341003,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_264.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_264.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_264.png
265,13,013.tiff,hard_negative,2,0.7493235468864441,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_265.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_265.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_265.png
266,13,013.tiff,hard_negative,2,0.7461209297180176,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_266.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_266.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_266.png
267,13,013.tiff,hard_negative,2,0.7537767291069031,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_267.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_267.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_267.png
268,13,013.tiff,mitotic,1,0.7353766560554504,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_268.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_268.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_268.png
269,13,013.tiff,hard_negative,2,0.8009814620018005,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_269.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_269.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_269.png
270,13,013.tiff,hard_negative,2,0.7485487461090088,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_270.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_270.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_270.png
271,13,013.tiff,hard_negative,2,0.7511038780212402,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_271.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_271.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_271.png
272,13,013.tiff,hard_negative,2,0.7241269946098328,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_272.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_272.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_272.png
273,14,014.tiff,hard_negative,2,0.8204027414321899,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_273.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_273.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_273.png
274,14,014.tiff,hard_negative,2,0.8440377712249756,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_274.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_274.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_274.png
275,14,014.tiff,hard_negative,2,0.7875272035598755,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_275.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_275.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_275.png
276,14,014.tiff,mitotic,1,0.8698004484176636,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_276.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_276.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_276.png
277,14,014.tiff,hard_negative,2,0.7476928234100342,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_277.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_277.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_277.png
278,14,014.tiff,mitotic,1,0.6922391653060913,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_278.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_278.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_278.png
279,14,014.tiff,mitotic,1,0.7686152458190918,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_279.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_279.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_279.png
280,14,014.tiff,hard_negative,2,0.7068861722946167,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_280.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_280.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_280.png
281,14,014.tiff,mitotic,1,0.7559258937835693,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_281.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_281.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_281.png
282,14,014.tiff,mitotic,1,0.7542325854301453,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_282.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_282.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_282.png
283,14,014.tiff,hard_negative,2,0.6938618421554565,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_283.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_283.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_283.png
284,14,014.tiff,hard_negative,2,0.7601627707481384,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_284.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_284.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_284.png
285,14,014.tiff,mitotic,1,0.7928667068481445,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_285.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_285.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_285.png
286,14,014.tiff,hard_negative,2,0.7027647495269775,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_286.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_286.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_286.png
287,14,014.tiff,hard_negative,2,0.7930497527122498,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_287.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_287.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_287.png
288,14,014.tiff,mitotic,1,0.7733974456787109,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_288.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_288.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_288.png
289,14,014.tiff,hard_negative,2,0.7686848640441895,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_289.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_289.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_289.png
290,14,014.tiff,hard_negative,2,0.7365241646766663,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_290.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_290.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_290.png
291,14,014.tiff,hard_negative,2,0.7505216598510742,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_291.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_291.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_291.png
292,14,014.tiff,hard_negative,2,0.8060997724533081,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_292.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_292.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_292.png
293,14,014.tiff,hard_negative,2,0.6955282092094421,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/hard_negative/ann_293.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/hard_negative/ann_293.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/hard_negative/ann_293.png
294,14,014.tiff,mitotic,1,0.7089738845825195,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/raw/mitotic/ann_294.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/bbox/mitotic/ann_294.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/patches/mask/mitotic/ann_294.png
